م إبتدائية  14 جانفي طبربة - طبربة الاحواز,001
م إبتدائية  2مارس طبربة - طبربة الاحواز,002
م إبتدائية ابن خلدون طبربة - طبربة المدينة,003
م إبتدائية الحي الجديد 1 طبربة - الرجاء,004
م إبتدائية الدخيلة طبربة,005
م إبتدائية الشابي طبربة - طبربة المدينة,006
م إبتدائية الشويقي طبربة - الشويقي,007
م إبتدائية الملاّحة طبربة - الملاحة,008
م إبتدائية الهوارية طبربة - الأنصرين,009
م إبتدائية بئر الزيتون طبربة - الرجاء,010
م إبتدائية حي الرمال طبربة - طبربة الأحواز,011
م إبتدائية خيرالدين التونسي طبربة - الرجاء,012
م إبتدائية عين الكرمة طبربة - الأنصرين,013
م إبتدائية قمريان طبربة - الرجاء,014
م إبتدائية نهج ثامر طبربة - طبربة المدينة,015
م إعدادية بئر الزيتون طبربة*,091
