م إبتدائية   14 جانفي بوكريم 2 - بوكريم,001
م إبتدائية ابان - صاحب الجبل القبلية,002
م إبتدائية ابن خلدون - الهوارية الجوفية,003
م إبتدائية الحزايــزية - تازغران الغربية,004
م إبتدائية الزقاق - تازغران الغربية,005
م إبتدائية الشرف - الهوارية القبلية,006
م إبتدائية الغرفة - صاحب الجبل القبلية,007
م إبتدائية الكدوة - الهوارية القبلية,008
م إبتدائية الكرمانية - زاوية المقايز,009
م إبتدائية النشع - تازغران الغربية,010
م إبتدائية برج الصالحي - صاحب الجبل الجوفية,011
م إبتدائية بني خيرة صاحب الجبل - صاحب الجبل القبلية,012
م إبتدائية بوحبيب - تازغران الغربية,013
م إبتدائية بوكريم الشابي,014
م إبتدائية بئر الجدي - زاوية المقايز,015
م إبتدائية تازغران - تزغران الشرقية,016
م إبتدائية حي السلامة - الهوارية الجوفية,017
م إبتدائية زاوية المقايز,018
م إبتدائية سيدي حسون - تازغران الغربية,019
م إبتدائية سيدي مذكور - الهوارية القبلية,020
م إبتدائية صاحب الجبل - صاحب الجبل الجوفية,021
م إبتدائية طريق الشاطئ - الهوارية الجوفية,022
م إبتدائية منزل سالم - صاحب الجبل الجوفية,023
م إبتدائية هنشير غرمان - صاحب الجبل القبلية,024
معهد الهوارية*,091
