م إبتدائية الصياح - السمان,001
م إبتدائية الجبيرة جومين - السمان,002
م إبتدائية النشماية - أولاد غانم,003
م إبتدائية القرية جومين - أولاد غانم,004
م إبتدائية كاف الصغارين - تاهنت,005
م إبتدائية القنازيع - تاهنت,006
م إبتدائية الحمرونية جومين - تاهنت,007
م إبتدائية زهير - كاف غراب,008
م إبتدائية هارون - كاف غراب,009
م إبتدائية المخشبية - بالرايس,010
م إبتدائية دمنة الربح - بالرايس,011
م إبتدائية الخترشة جومين - الطواجنية,012
م إبتدائية القواسمية - الطواجنية,013
م إبتدائية الزاوية - بازينة,014
م إبتدائية الزرعة - بازينة,015
م إبتدائية القصر - بازينة,016
م إبتدائية غسانة جومين - رواحة,017
م إبتدائية سيدي الكناني - أولاد غانم,018
م إبتدائية جبل السمان,019
م إبتدائية بني عرام - الشنانة,020
م إبتدائية تاهنت,021
م إبتدائية سيدي نصير - كاف غراب,022
م إبتدائية الرمادية - بالرايس,023
م إبتدائية ا لطواجنية,024
م إبتدائية بازينة,025
م إبتدائية رواحة,026
م إعدادية جبل السمان جومين*,091
