م إبتدائية  العمايم - العمايم الجنوبية,001
م إبتدائية 2مارس الفحص - أحواز الفحص,002
م إبتدائية الخمايسية الفحص - تليل الصالحي,003
م إبتدائية الشنانفة - أم الأبواب,004
م إبتدائية العياشية الفحص - الدروع,005
م إبتدائية الغريفات الفحص,006
م إبتدائية الكاف الأزرق - العمايم الجنوبية,007
م إبتدائية أم الأبواب الجديدة,008
م إبتدائية أم الأبواب القديمة,009
م إبتدائية أولاد زوابي,010
م إبتدائية بروتة - ذراع بن جودر,011
م إبتدائية بنت سعيدان,012
م إبتدائية بوشوشة قنطرة الفحص - أحواز الفحص,013
م إبتدائية بوقرنين - الغريفات,014
م إبتدائية بئر مقرة,015
م إبتدائية تليل الصالحي,016
م إبتدائية جباس - الغريفات,017
م إبتدائية جوقار - بنت سعيدان,018
م إبتدائية حي السعادة الفحص,019
م إبتدائية خمسة ثناية - تليل الصالحي,020
م إبتدائية ذراع بن جودر,021
م إبتدائية سد وادي الكبير - الدروع,022
م إبتدائية سيدي الناوي - الدروع,023
م إبتدائية سيدي عويدات - الدروع,024
م إبتدائية ضمدة - العمايم الجنوبية,025
م إبتدائية قليب الجمل - العمايم الشمالية,026
م إبتدائية قنطرة الفحص طريق تونس - الفحص,027
م إبتدائية كدية الشعير - العمايم الجنوبية,028
م إبتدائية نهج الشاذلي الشرعبي - الفحص,029
م إبتدائية وادي الخضراء,030
مدرسة تعليم الكبار بالغنيات,031
م إعدادية ابن خلدون بالفحص*,091
