م إبتدائية ابن الجزار جندوبة - الفردوس,001
م إبتدائية أحواض القرع - الدير,002
م إبتدائية الارتياج - بلاريجيا,003
م إبتدائية الجواهرية - الفردوس,004
م إبتدائية الخضراء,005
م إبتدائية الزهوة - الفردوس,006
م إبتدائية السواني,007
م إبتدائية الشافعي - سطفورة,008
م إبتدائية الصوالة - الهادي بن حسين,009
م إبتدائية الطواهرية - بلاريجيا,010
م إبتدائية النصر حي زهوة - الفردوس,011
م إبتدائية أولاد عيار - شمتو,012
م إبتدائية بلاريجيا,013
م إبتدائية بن بشير - الزهور,014
م إبتدائية حي الهادي بن حسين,015
م إبتدائية سطفورة,016
م إبتدائية سوق الجمعة,017
م إبتدائية عتاب - سطفورة,018
م إبتدائية علي الجندلي - الدير,019
م إبتدائية عين الخراريب - شمتو,020
م إبتدائية عين الزانة - الدير,021
م إبتدائية عين القصير - شمتو,022
م إبتدائية عين المطوية - السواني,023
م إعدادية ببلاريجيا*,091
