م إبتدائية  14 جانفي مقلي - العمران,001
م إبتدائية 15أكتوبر - منزل بوزيان,002
م إبتدائية 2 مارس 34 - منزل بوزيان,003
م إبتدائية الامتياز - الخرشف,004
م إبتدائية الخرشف,005
م إبتدائية الرابطة - منزل بوزيان,006
م إبتدائية الربائعية - الخرشف,007
م إبتدائية الزعائرية - العمرية,008
م إبتدائية الزوام - الخروبة,009
م إبتدائية السعادة - الخروبة,010
م إبتدائية المالوسي - الخروبة,011
م إبتدائية المعاذر - العمران,012
م إبتدائية النوامر - منزل بوزيان,013
م إبتدائية أولاد بن جدو - منزل بوزيان,014
م إبتدائية أولاد بوعزيز - الخروبة,015
م إبتدائية أولاد عمر - العمرية,016
م إبتدائية بئر العرعارية - الخروبة,017
م إبتدائية دخلة هداج - منزل بوزيان,018
م إبتدائية عرادة - العمرية,019
م إبتدائية فوفي البعث - العمرية,020
م إبتدائية فوفي السند - العمران,021
م إبتدائية قرية الاعتزاز - منزل بوزيان,022
م إبتدائية قرية العمران,023
م إبتدائية منزل بوزيان,024
م إبتدائية هنشير القلال,025
م إبتدائية وادي العرعار - العمران,026
م إبتدائية وادي العكارمة - الخرشف,027
م إعدادية  منزل بوزيان*,091
