م إبتدائية  2مارس34 جبنيانة,001
م إبتدائية الجبارنــة - العجانقة,002
م إبتدائية الدرابلــة - القلالجة,003
م إبتدائية العجانقـة,004
م إبتدائية العقاقشـــة - حزق,005
م إبتدائية الغراســة - العجانقة,006
م إبتدائية القـلالجــة,007
م إبتدائية اللــوزة,008
م إبتدائية المجاذبــة - بلتش,009
م إبتدائية المساترية - جبنيانة,010
م إبتدائية المناصرية - بلتش,011
م إبتدائية اولاد احمد - الحوض,012
م إبتدائية اولاد بوسميـر - بطرية,013
م إبتدائية اولاد بوسيف - الحوض,014
م إبتدائية اولاد حميدة - العجانقة,015
م إبتدائية أولاد مجاهد - الحوض,016
م إبتدائية أولاد منصـر - حزق,017
م إبتدائية بطــرية,018
م إبتدائية حزق 1,019
م إبتدائية حزق 2,020
م إبتدائية حي الحدائق - جبنيانة,021
م إبتدائية دوار اللـواتـة - اللوزة,022
م إبتدائية سيدي عبدالعزيز - بطرية,023
م إبتدائية شارع بورقيبة - جبنيانة,024
م إبتدائية مركز العجمي - بطرية,025
م إعدادية  بجبنيانة*,091
