م إبتدائية 2 مارس 34 السبالة - السد,001
م إبتدائية البريج - العامرة,002
م إبتدائية البلاهدية - مغيلة,003
م إبتدائية الخشوم - السد,004
م إبتدائية السبالة,005
م إبتدائية السد - السبالة,006
م إبتدائية السعائدية - العيون,007
م إبتدائية الشارع - العامرة,008
م إبتدائية العامرة,009
م إبتدائية العهد الجديد - السد,010
م إبتدائية العيون,011
م إبتدائية القرعة الصغرى - العامرة,012
م إبتدائية برج المحطة - مغيلة,013
م إبتدائية عبدالرحمان بن خلدون - السبالة,014
م إبتدائية فيض سيدي خالد - العيون,015
م إبتدائية مغيلة,016
م إبتدائية هنشير العيثة - مغيلة,017
م إعدادية  السبالة*,091
