م إبتدائية ابن سينا - الزاوية,001
م إبتدائية الحي الجديد 2 - الزاوية,002
م إبتدائية العاشورية الجم - المرابطين,003
م إبتدائية سيدي بوهلال - رياض بوهلال,004
م إبتدائية بني ثابت - المشالات,005
م إبتدائية وادي حمودة - الزغابنة,006
م إبتدائية أولاد عرجون - العشابة,007
م إبتدائية الشياب - العشابة,008
م إبتدائية الحي الجديد 1 - الزاوية,009
م إبتدائية شارع الهادي شاكر - المرابطين,010
م إبتدائية رياض بوهلال,011
م إبتدائية العيثة,012
م إبتدائية المشالات,013
م إبتدائية الزغابنة,014
م إبتدائية النصيرات - الطواهرية,015
م إبتدائية العبابسة,016
م إبتدائية  2مارس34 التلالسة,017
م إبتدائية العشابة,018
م إعدادية بالجم*,091
