م إبتدائية الرقبة تطاوين,001
م إبتدائية الهداية تطاوين - الرقبة,002
م إبتدائية اولاد دباب الجديدة - المسرب,003
م إبتدائية بني بركة تطاوين - بني بركة - تونكت,004
م إبتدائية الانطلاقة تطاوين - تطاوين العليا,005
م إبتدائية وادي بياش تطاوين - حي البر,006
م إبتدائية شارع فرحات حشاد تطاوين - تطاوين المدينة,007
م إبتدائية شارع بورقيبة تطاوين - تطاوين العليا,008
م إبتدائية المزطورية الجنوبية تطاوين,009
م إبتدائية المزطورية الشمالية تطاوين,010
م إبتدائية غرغار تطاوين,011
م إبتدائية حي البر تطاوين,012
م إبتدائية قصر المقابلة تطاوين,013
م إبتدائية شنني الجديدة تطاوين,014
م إبتدائية شنني القديمة تطاوين - شنني,015
م إبتدائية الدويرات تطاوين,016
م إبتدائية قصر أولاد دباب تطاوين - المسرب,017
م إبتدائية الفلاح تطاوين - الرقبة,018
م إبتدائية رأس الوادي تطاوين,019
م إبتدائية بئر ثلاثين تطاوين,020
م إبتدائية تونكت تطاوين - بني بركة - تونكت,021
م إعدادية بالمزطورية*,091
