م إبتدائية الهدى - العويجة,001
م إبتدائية فج بوحسين - الدغرة,002
م إبتدائية وسنينت - العويجة,003
م إبتدائية المثنانية - العويجة,004
م إبتدائية عين نوبة - العويجة,005
م إبتدائية القرعة - بولهيجات,006
م إبتدائية الوشواشة - بولهيجات,007
م إبتدائية الطرش - بوزقام,008
م إبتدائية هنشير القصعة - بوزقام,009
م إبتدائية البريج - بوزقام,010
م إبتدائية القواسم - بوزقام,011
م إبتدائية أولاد حسين - بوزقام,012
م إبتدائية فج النعام - مقدودش,013
م إبتدائية مقدودش,014
م إبتدائية المقيسمات القصرين الجنوبية - مقدودش,015
م إبتدائية الفرش 2 - مقدودش,016
م إبتدائية العويجة,017
م إبتدائية كدية موسى - بولهيجات,018
م إبتدائية بوصفة - مقدودش,019
م إبتدائية بوزقام,020
م إبتدائية الدغرة - الدغرة,021
م إبتدائية سيدي حراث,022
م إعدادية بوزقام*,091
