م إبتدائية  18جانفي الحمام,001
م إبتدائية  ملولة,002
م إبتدائية الأرمال - طبرقة,003
م إبتدائية التغزاز - الناظور,004
م إبتدائية الجبل الأبيض الوراهنية - الحمام,005
م إبتدائية الحساينية - الحمام,006
م إبتدائية الحوامدية,007
م إبتدائية السلايمية - الحوامدية,008
م إبتدائية السواقي - الحمام,009
م إبتدائية العقيبة - الناظور,010
م إبتدائية الفجة - الريحان,011
م إبتدائية الفرش - عين السنوسي,012
م إبتدائية بريرم - طبرقة,013
م إبتدائية بوترفس - عين الصبح,014
م إبتدائية حي البساتين طبرقة,015
م إبتدائية سيدي بدر - الحوامدية,016
م إبتدائية سيدي رمضان - عين السنوسي,017
م إبتدائية سيدي روين - الناظور,018
م إبتدائية سيدي عسكر - الناظور,019
م إبتدائية سيدي قويدر - عين السنوسي,020
م إبتدائية شارع بورقيبة - طبرقة,021
م إبتدائية عين السنوسي,022
م إبتدائية عين الصبح,023
م إبتدائية مركز جاء بالله - الريحان,024
م إبتدائية نهج المعتمدية - طبرقة,025
م إبتدائية هنشير الخذايرية - الريحان,026
م إعدادية 18جانفي1952بطبــرقــة*,091
