م إبتدائية 2مارس 34 عين دراهم,001
م إبتدائية أرض الكاف - الخمايرية,002
م إبتدائية الإصلاح بني مطير - التباينية,003
م إبتدائية التباينية,004
م إبتدائية الحبيب الرويعي,005
م إبتدائية الرويعي - تاقمة,006
م إبتدائية الزويتنية - تاقمة,007
م إبتدائية الفتح بحيرة الزيتونة - الخمائرية,008
م إبتدائية القرافة - سلول,009
م إبتدائية المريج - عين دراهم,010
م إبتدائية الموامنية - عين سلام,011
م إبتدائية أولاد خميسة - الرويعي,012
م إبتدائية أولاد سدره,013
م إبتدائية أولاد ضيف الله - تاقمة,014
م إبتدائية أولاد عريض - سلول,015
م إبتدائية أولاد هلال - سلول,016
م إبتدائية ببوش - أولاد سدرة,017
م إبتدائية حمام بورقيبة - الخمائرية,018
م إبتدائية دار فاطمة - العطاطفة,019
م إبتدائية ساحة المعتمدية - عين دراهم,020
م إبتدائية سراء رابح - العطاطفة,021
م إبتدائية سيدي امحمد - العطاطفة,022
م إبتدائية سيدي يوسف - عين سلام,023
م إبتدائية شارع بورقيبة - عين دراهم,024
م إبتدائية عديسة - الخمائرية,025
م إبتدائية عين البيضة - عين دراهم الأحواز,026
م إبتدائية عين الحمراية,027
م إبتدائية فج الشحارير - عين دراهم الأحواز,028
م إبتدائية مشراوه - تاقمة,029
م إبتدائية وادي الزان,030
المعهد الثانوي بعين دراهم*,091
