م إبتدائية التلة - السوالم,001
م إبتدائية الحذايقية - السوالم,002
م إبتدائية الحصحاصية - سند الحداد,003
م إبتدائية الحمادة - السوالم,004
م إبتدائية الخيزران - السوالم,005
م إبتدائية الزعرورة - القرعة,006
م إبتدائية الزواكرة - ياز,007
م إبتدائية السّيـادة - مكثر الجنوبية,008
م إبتدائية الشوارنية,009
م إبتدائية القرعة,010
م إبتدائية أولاد الشيخ - الصدّين,011
م إبتدائية أولاد علي - رأس الوادي,012
م إبتدائية بني حازم,013
م إبتدائية جوف صدين,014
م إبتدائية حشاد مكثر - مكثر الجنوبية,015
م إبتدائية حوش الصفايا - ياز,016
م إبتدائية رأس الوادي,017
م إبتدائية سند الحداد,018
م إبتدائية سوق الجمعة - ياز,019
م إبتدائية شاكر مكثر - مكثر الجنوبية,020
م إبتدائية قصر اللوح - مكثر الجنوبية,021
م إبتدائية نهج الطيب المهيري صيار,022
م إبتدائية وادي الرمل - بني حازم,023
م إعدادية التقنية بمكثر*,091
