م إبتدائية الدخيلة,001
م إبتدائية هندي الزيتونة - الذريعات,002
م إبتدائية الطرابلسية - الذريعات,003
م إبتدائية المعراجي - الذريعات,004
م إبتدائية المنجي سليم - السبيخة المركز,005
م إبتدائية حي الرياض - السبيخة المركز,006
م إبتدائية الخضر - السبيخة المركز,007
م إبتدائية سيدي ابراهيم الزهار - الشرفة,008
م إبتدائية التفوق - الشوقافية,009
م إبتدائية أولاد شهيب - الشوقافية,010
م إبتدائية العلم,011
م إبتدائية دار الجمعية - العويثة,012
م إبتدائية السواكت - العويثة,013
م إبتدائية الفريوات,014
م إبتدائية نفات - القفي,015
م إبتدائية الجواودة القفي,016
م إبتدائية فريحينة - سرديانة,017
م إبتدائية عين دباب - سيدي مسعود,018
م إبتدائية سد نبهانة - سيدي مسعود,019
م إبتدائية السعايدية - عين بومرة,020
م إبتدائية فرحات حشاد السبيخة - السبيخة المركز,021
م إبتدائية عين بومرة,022
م إبتدائية هماد - الفريوات,023
م إبتدائية سيدي مسعود,024
م إبتدائية فطناسة - الدخيلة,025
م إبتدائية الذريعات,026
م إبتدائية القفي,027
م إبتدائية الدلوسي - العلم,028
م إبتدائية البلاطة - القطيفة,029
م إبتدائية العويثة,030
م إبتدائية دار بن عائشة - سيسب,031
م إبتدائية الشرفة,032
م إبتدائية السبارة - الشوقافية,033
م إبتدائية سرديانة,034
م إبتدائية وادي الخريوع,035
معهد  السبيخة*,091
م إعدادية بدار الجمعيــة السبيخة*,092
