م إبتدائية   14 جانفي بالحروش - قمرت,001
م إبتدائية البحر الأزرق المرسى,002
م إبتدائية الحي الجديد المرسى - الرميلة,003
م إبتدائية المرسى شارع الطيب المهيري - المرسى المدينة,004
م إبتدائية حي الرياض المرسى,005
م إبتدائية سيدي داود,006
م إبتدائية شارع بورقيبة المرسى - المرسى المدينة,007
م إبتدائية فرحات حشادالمرسى - الرميلة,008
م إبتدائية قمرت,009
م إبتدائية نهج الورد المرسى - المرسى المدينة,010
م إبتدائية نهج محمد علي الطابق - الحدائق,011
م.إعدادية الطيب المهيري بالمرسى - المرسى المدينة,012
م.إعدادية الفاضل بن عاشور المرسى - المرسى المدينة,013
م.إعدادية حي الرياض المرسى,014
م.إعدادية سيدي داود,015
م إعدادية بالمرسى*,091
