م إبتدائية ابن خلدون بئر بورقبة,001
م إبتدائية الأمل - الحمامات الجوفية,002
م إبتدائية البسباسية - الحمامات الغربية,003
م إبتدائية البلهوان - الحمامات الجوفية,004
م إبتدائية العهد الجديد براكة الساحل,005
م إبتدائية الفتــح براكة الساحل,006
م إبتدائية المرازقة,007
م إبتدائية المزيرعة - الأطرش,008
م إبتدائية المنشار - سيدي الجديدي,009
م إبتدائية المهيري - الحمامات الجوفية,010
م إبتدائية الناظور - الحمامات الغربية,011
م إبتدائية بني وائل - بئر بورقبة,012
م إبتدائية بئر البيتة - براكة الساحل,013
م إبتدائية تافرنين - سيدي الجديدي,014
م إبتدائية جبل الأطرش,015
م إبتدائية حتوس - سيدي الجديدي,016
م إبتدائية حمام بنت الجديدي - سيدي الجديدي,017
م إبتدائية سيدي الجديدي,018
م إبتدائية سيدي حماد - براكة الساحل,019
م إبتدائية شارع التحرير - الحمامات الجوفية,020
م إبتدائية شارع الجمهورية - الحمامات الشرقية,021
م إبتدائية شارع بورقيبة - الحمامات الجوفية,022
م إبتدائية قصر الزيت بئر بورقبة,023
م إبتدائية وادي الأسود - الأطرش,024
م إعدادية أبوالقاسم الشابي بالحمامات*,091
