م إبتدائية  20مارس56 - بئر الحفي,001
م إبتدائية  2مارس 34 - بئر الحفي,002
م إبتدائية الأمل ورغة,003
م إبتدائية الحفاصة - رحال,004
م إبتدائية الحماد - بئر عمامة,005
م إبتدائية الخدمة - ورغة,006
م إبتدائية الدشرة - بئر الحفي,007
م إبتدائية الرابطة - رحال,008
م إبتدائية السلامة,009
م إبتدائية العضلة - المزارة,010
م إبتدائية العمامة - بئر عمامة,011
م إبتدائية العمامة الجديدة - بئر بوصبيع,012
م إبتدائية العهد الجديد - رحال,013
م إبتدائية القراوة 2 - ورغة,014
م إبتدائية المزارة,015
م إبتدائية النجاح - السلامة,016
م إبتدائية النصائبية - المزارة,017
م إبتدائية النوايل - القصر,018
م إبتدائية النوايل الجديدة - المزارة,019
م إبتدائية أولاد بوعزيز - القصر,020
م إبتدائية أولاد خليفة - المحمدية,021
م إبتدائية أولاد زيدان بئر الحفي - رحال,022
م إبتدائية أولاد ساهل - بئر بوصبيع,023
م إبتدائية بئر الحفي,024
م إبتدائية بئر الحفي 2,025
م إبتدائية هنشير القريعات - بئر عمامة,026
م إعدادية أبوالقاسم الشابي بئر الحفـي*,091
