م إبتدائية   14 جانفي سدرية مارث - العلايا,001
م إبتدائية  27أكتوبر مارث - مارث الشمالية,002
م إبتدائية  2مارس 34 مارث,003
م إبتدائية ابن خلدون مارث الشرقية,004
م إبتدائية ابن رشيق مارث - مارث الشمالية,005
م إبتدائية الأدباش - تونين,006
م إبتدائية الأشراف مارث - زمرتن,007
م إبتدائية البراوكة مارث - تونين,008
م إبتدائية البطاهرة العهد الجديد - مارث,009
م إبتدائية البطاهرة1 - مارث,010
م إبتدائية الجماعيين مارث - دخيلة توجان,011
م إبتدائية الجوابيت - تونين,012
م إبتدائية الحميلة مارث - سيدي التواتي,013
م إبتدائية الزارات طه حسين,014
م إبتدائية الشيقيمــي - زمرتن,015
م إبتدائية العرقوب - مارث الشمالية,016
م إبتدائية العزائزة - مارث,017
م إبتدائية العلايا,018
م إبتدائية العهد الجديد الزارات,019
م إبتدائية الغندري - زريق الغندري,020
م إبتدائية القصبة - مارث الشمالية,021
م إبتدائية المجني - عرام,022
م إبتدائية المظيلة مارث,023
م إبتدائية أولاد مهلهل - دخيلة توجان,024
م إبتدائية توجان,025
م إبتدائية تونين,026
م إبتدائية دخيلة المسانة - سيدي التواتي,027
م إبتدائية دخيلة توجان,028
م إبتدائية زركين 1,029
م إبتدائية زريـــق البرانية - زريق الغندري,030
م إبتدائية زمرتن,031
م إبتدائية سدرية مارث الشرقية - العلايا,032
م إبتدائية سيدي سلام - كتانة,033
م إبتدائية سيدي يحي مارث,034
م إبتدائية شط العوامر - العلايا,035
م إبتدائية عرام,036
م إبتدائية عيون زركين مارث,037
م إبتدائية كتانة,038
م إبتدائية لماية - الزارات,039
م إبتدائية مارث الغربية,040
م إبتدائية مزرع بن سلامة - سيدي التواتي,041
م إبتدائية وادي الحجل - كتانة,042
م إبتدائية وادي الغيران - عيون الزركين,043
م إبتدائية واريفن,044
م إعدادية العهد الجديد بمارث*,091
