م إبتدائية   14 جانفي القلعة الكبرى - الجرابعة,001
م إبتدائية  2مارس القلعة الكبرى - أولاد محمد,002
م إبتدائية  9أفريل القلعة الكبرى - الجرابعة,003
م إبتدائية ابن خلدون القلعة الكبرى - الزعارنة الغربية,004
م إبتدائية ابن عيسى القلعة الكبرى - أولاد محمد,005
م إبتدائية البورة القلعة الكبرى - بلعوم,006
م إبتدائية الحي الجديد القلعة الكبرى - الجرابعة,007
م إبتدائية الحي الشرقي القلعة الكبرى - الزعارنة الشرقية,008
م إبتدائية الزيتونة - أولاد محمد,009
م إبتدائية القبو القلعة الكبرى - بلعوم,010
م إبتدائية الكرارية القلعة الكبرى - السد الغربي,011
م إبتدائية أهل جميع القلعة الكبرى - السد الغربي,012
م إبتدائية حشاد القلعة الكبرى - الزعارنة الغربية,013
م إبتدائية حي النزهة القلعة الكبرى - الزعارنة الشرقية,014
م إبتدائية سد الشياب القلعة الكبرى - السد الغربي,015
م إبتدائية غرة جوان القلعة الكبرى - الجرابعة,016
معهد  علي بورقيبة بالقلعة الكبرى*,091
