م إبتدائية طريق عمدون حي السكر - المزارة,001
م إبتدائية حي السكر 2 - المزارة,002
م إبتدائية القلصادي - المزارة,003
م إبتدائية المزارة باجة - المزارة,004
م إبتدائية المستقبل - المزارة,005
م إبتدائية بوكسلان - المنشار,006
م إبتدائية وادي باجة - المنشار,007
م إبتدائية حشاد باجة الشمالية - باجة المدينة,008
م إبتدائية الشقاقة - بوحزام,009
م إبتدائية القريعة عين الكحلة - عين سلطان,010
م إبتدائية قصر مزوار عين الحنش,011
م إبتدائية الشرفة - قصر مزوار,012
م إبتدائية فكتور هيقو باجة الشمالية - باجة المدينة,013
م إبتدائية حي الذهبية - المزارة,014
م إبتدائية قصر باردو,015
م إبتدائية المنار - الزوابي,016
م إبتدائية المحلة - المنار,017
م إبتدائية طريق كساب باجة - القصبة,018
م إبتدائية هنشير عبد الرزاق - عزرة,019
م إبتدائية الغيرية,020
م إبتدائية بوقطفة المنشار,021
م إبتدائية قصر مزوار المحطة,022
م إبتدائية جبل الشعرة - بوحزام,023
م إبتدائية النقاشية,024
م إبتدائية الشرشارة - الغرابة,025
م إبتدائية عين سلطان,026
م إعدادية الرشاد باجـة*,091
م.إعدادية  بباجة المستقبل باجة الشمالية*,092
