م إبتدائية سحنون 1 منزل بورقيبة - المدينة,001
م إبتدائية حي الثورة منزل بورقيبة - النجاح (2),002
م إبتدائية شاكر 1 منزل بورقيبة - قبطنة (1),003
م إبتدائية الفجة - قبطنة (1),004
م إبتدائية هنشير هارون - قبطنة (2),005
م إبتدائية البلاط - قبطنة (2),006
م إبتدائية حي النجاح منزل بورقيبة - النجاح (1),007
م إبتدائية شاكر 2 منزل بورقيبة - قبطنة (1),008
م إبتدائية الجواودة - قبطنة (2),009
م إبتدائية شاكر 3 منزل بورقيبة - النجاح (2),010
م إبتدائية سحنون 2 منزل بورقيبة - المدينة,011
م إبتدائية أم هاني - الشلاغمية,012
م إعدادية الكاهنة منزل بورقيبة*,091
