م إبتدائية بئر حدي - السرس الشمالية,001
م إبتدائية حي الزهور السرس - السرس الجنوبية,002
م إبتدائية سيدي موسى - السرس الجنوبية,003
م إبتدائية الملاحة - بوصليعة,004
م إبتدائية الأربص قرية,005
م إبتدائية العرقوب السرس - المرجى,006
م إبتدائية التريشة - الآبار الشرقية,007
م إبتدائية النور 2 السرس - السرس الشمالية,008
م إبتدائية  2مارس السرس - السرس الجنوبية,009
م إبتدائية حي النور1 السرس,010
م إبتدائية مهدية بوصليعة,011
م إبتدائية الأربص محطة,012
م إبتدائية المرجى السرس,013
م إبتدائية الآبار,014
م إبتدائية سيدي نصر - الآبار الشرقية,015
م إبتدائية اللاس,016
المعهد الثانوي بالسرس *,091
