م إبتدائية  2مارس 34 ساحة الشباب جرجيس - 2 مارس,001
م إبتدائية 12 ماي 64 شماخ,002
م إبتدائية 14 جانفي جرجيس - واد التياب,003
م إبتدائية ابن عرفة - جرجيس المدينة,004
م إبتدائية البساتين جرجيس,005
م إبتدائية البياضة - حمادي الهشام,006
م إبتدائية البيبان - الجدارية,007
م إبتدائية الحسيان - حمادي بوتفاحة,008
م إبتدائية الرصيفات - القريبيس,009
م إبتدائية السواقي - جرجيس المدينة,010
م إبتدائية السويحل,011
م إبتدائية الصحبي - واد التياب,012
م إبتدائية الطاهر صفر جرجيس,013
م إبتدائية الغرابات,014
م إبتدائية القريبيس,015
م إبتدائية المراتحية - القريبيس,016
م إبتدائية الموانسة - واد التياب,017
م إبتدائية حسي الجربي,018
م إبتدائية حسي الجربي الغربي - حسي الجربي,019
م إبتدائية حمادي القبلي - حمادي بوتفاحة,020
م إبتدائية حمادي الهشام - حمادي,021
م إبتدائية حمادي جرجيس - حمادي,022
م إبتدائية حي الحبيب حسي الجربي,023
م إبتدائية خلف الله - حمادي الهشام,024
م إبتدائية خوي الغدير,025
م إبتدائية رأس الظهرة - واد التياب,026
م إبتدائية رأس الظهرة الغربي - جرجيس المدينة,027
م إبتدائية سيدي شماخ,028
م إبتدائية شارع بورقيبة جرجيس - جرجيس المدينة,029
م إبتدائية شارع محمد الخامس - 2 مارس,030
م إبتدائية شكيربان - جرجيس المدينة,031
م إبتدائية صانغو - العقلة,032
م إبتدائية غرة جوان الموانسة - جرجيس المدينة,033
م إبتدائية قصر الزاوية - الطاهر صفر,034
م إبتدائية قصر أولاد سعيد - البساتين,035
م إبتدائية واد عبد النبي - السويحل,036
المعهد الثانوي بجرجيس *,091
معهد 2 مارس 1934 جرجيس*,092
