م إبتدائية نهج المدرسة رادس - المدينة,001
م إبتدائية نهج المغرب رادس - المدينة,002
م إبتدائية حي النادي رادس - رادس الغابة,003
م إبتدائية ساحة الشابي رادس - رمادة,004
م إبتدائية نهج النسيم رادس - رمادة,005
م إبتدائية شارع الجمهورية رادس - المدينة,006
م إبتدائية الملاحة رادس,007
م إبتدائية الطيب المهيري رادس,008
م إبتدائية حي مجمد علي رادس - رمادة,009
م إبتدائية حي المنجي سليم السكك الحديدية,010
م إبتدائية القرية المتوسطية - رادس الغابة,011
م إبتدائية رادس مليان,012
م إبتدائية الحي الجديد رادس - نوبو,013
م إعدادية 2 مارس 34رادس*,091
