م إبتدائية   14 جانفي الحاجب - الحاجب المركز,001
م إبتدائية حي السعادة - الحاجب المركز,002
م إبتدائية الرحيمة,003
م إبتدائية السودان - السرجة,004
م إبتدائية السرجة عن العلا,005
م إبتدائية الثلاجة - الشواشي,006
م إبتدائية محطة الحاجب - الغوينة,007
م إبتدائية قصر السويسين - الهداية,008
م إبتدائية الفارسية - الهداية,009
م إبتدائية المناسة - وادي الحجل,010
م إبتدائية عيثة النساء - وادي الحجل,011
م إبتدائية دار الخريف - وادي الحجل,012
م إبتدائية دوار الفراحتية - وادي الحجل,013
م إبتدائية  2مارس 34 الحاجب - الحاجب المركز,014
م إبتدائية أولاد عباس - أحواز الحاجب,015
م إبتدائية الشواشي عن العلا,016
م إبتدائية الحجاج - السرجة,017
م إبتدائية القنطرة,018
م إبتدائية عين مجونة - الهداية,019
م إبتدائية العنيزات - الغوينة,020
م إبتدائية الدغيمة - وادي الحجل,021
م إبتدائية أولاد عامر - الرحيمة,022
المعهد الثانوي علي الزواوي*,091
