م إبتدائية تسكراية - اللواتة,001
م إبتدائية فروة - اللواتة,002
م إبتدائية حي حشاد - باب ماطر,003
م إبتدائية المرازيق بنزرت الجنوبية - باب ماطر,004
م إبتدائية خراطة - سيدي أحمد,005
م إبتدائية المرقازين - سيدي أحمد,006
م إبتدائية سيدي عامر - سيدي أحمد,007
م إبتدائية هنشير الماتلين - مرنيصة,008
م إبتدائية الغيران - مرنيصة,009
م إبتدائية بني مسلم - مرنيصة,010
م إبتدائية هنشير غار ونكل - مرنيصة,011
م إبتدائية بوزارية - مرنيصة,012
م إبتدائية بشاطر - مرنيصة,013
م إبتدائية الحويشات - تسكراية,014
م إبتدائية تاغرمان - فرحات حشاد,015
م إبتدائية بني نافع - مرنيصة,016
م إبتدائية فجة الريح - هيشر,017
م إبتدائية اللواتة,018
م إبتدائية حي البساتين بنزرت الجنوبية - باب ماطر,019
م إبتدائية بئر مسيوغة - حي الجلاء,020
م إبتدائية المصيدة - المصيدة,021
م إبتدائية بني عمر - سيدي أحمد,022
م إعدادية البساتين سكمة*,091
