م إبتدائية الفرينة المنستير - الحلية,001
م إبتدائية حي السلام - الحلية,002
م إبتدائية حي العمران - الحلية  2,003
م إبتدائية طريق رمادة - الحلية  2,004
م إبتدائية سيدي نصر المنستير - الحلية  2,005
م إبتدائية الصادق مزالي المنستير - الربط,006
م إبتدائية العقبة - المدينة  2,007
م إبتدائية المنستير حي الرياض - باب الغربي,008
م إبتدائية الهادي يوسف خنيس,009
م إبتدائية عمر الصقلي خنيس,010
م إبتدائية  2مارس 34 سقانص,011
م إبتدائية سقانص النخيل المنستير,012
م إبتدائية غرة جوان المنسبير - المدينة,013
م إبتدائية الهادي نعمان المنستير - المدينة  2,014
م إبتدائية حي السعادة المنستير - باب الغربي,015
م إبتدائية عبد الله الزناد المنستير - الربط,016
م إبتدائية حي البساتين - الحلية,017
م إبتدائية طريق القيروان المنستير - الحلية  2,018
م إبتدائية السواني المنستير - سقانص,019
م إبتدائية ابن خلدون خنيس,020
معهد  شارع فطومة بورقيبة بالمنستير*,091
معهد الحبيب بورقيبة بالمنستير*,092
