م إبتدائية بن علية الكاف - الشرفيين,001
م إبتدائية حي يوغرطة - الشرفيين,002
م إبتدائية  2مارس 34 - بنعنين,003
م إبتدائية حي الزيتونة - الحوارث الشمالية,004
م إبتدائية وادي العين - الزعفران,005
م إبتدائية بوليفــة - الزعفران,006
م إبتدائية محطة الزعفران,007
م إبتدائية الفراشيش - الزعفران,008
م إبتدائية الجدارة - وادي السواني,009
م إبتدائية صالح البحري - وادي السواني,010
م إبتدائية جبل كبوش - وادي السواني,011
م إبتدائية الدليلة - وادي السواني,012
م إبتدائية الدير - دير الكاف,013
م إبتدائية بوجريدة - دير الكاف,014
م إبتدائية سيدي منصور - دير الكاف,015
م إبتدائية المحطة الكاف - حشاد,016
م إبتدائية شارع بورقيبة - الشرفيين,017
م إبتدائية ابن خلدون - بنعنين,018
م إبتدائية نهج 18 جانفي - الحوارث الشمالية,019
م إبتدائية سيدي بومفتاح - الزعفران,020
م إبتدائية قرين الكلخ - وادي السواني,021
م إبتدائية برج العيفة - دير الكاف,022
م إبتدائية حي حشاد الكاف,023
المعهد الثانوي المنجي سليم*,091
معهد  نهج أحمد عمارة بالكاف*,092
