م إبتدائية العهد الجديد - الأحواش,001
م إبتدائية الأحواش,002
م إبتدائية البلد - الأحواش,003
م إبتدائية اللطايفية فريانة - الصخيرات,004
م إبتدائية السراقية - الصخيرات,005
م إبتدائية أولاد ابراهيم فريانة - الصخيرات,006
م إبتدائية هنشير الطيب - أم علي,007
م إبتدائية  14 جانفي هنشير السهيلي - أم علي,008
م إبتدائية أولاد خضرة - بوحية,009
م إبتدائية السنك - بوشبكة,010
م إبتدائية درناية - بوشبكة,011
م إبتدائية المغرب العربي - تلابت,012
م إبتدائية الامتياز فريانة - حناشي,013
م إبتدائية الرياض - حناشي,014
م إبتدائية عبد العظيم فريانة,015
م إبتدائية سيدي تليل - فريانة المدينة,016
م إبتدائية غرة جوان 55 فريانة - فريانة المدينة,017
م إبتدائية المساعدية - قارة العرعار,018
م إبتدائية قارة النعام,019
م إبتدائية أولاد احمد - قارة النعام,020
م إبتدائية الدرابلية - قارة النعام,021
م إبتدائية  2ماررس 34 فريانة - فريانة المدينة,022
م إبتدائية حي الهادي العجلاني فريانة - العرق,023
م إبتدائية حي الازدهار - الأحواش,024
م إبتدائية الصخيرات,025
م إبتدائية أولاد سالم - قارة العرعار,026
م إبتدائية حناشي,027
م إبتدائية قوبل فريانة - قارة النعام,028
م إبتدائية بوشبكة,029
م إبتدائية أم علي,030
م إبتدائية بوحية,031
م إبتدائية تلابت,032
م إبتدائية القوسات - عبد العظيم,033
م إعدادية الأحواش فريانة*,091
