م إبتدائية  2مارس 334 جنعورة قبلي,001
م إبتدائية ابن خلدون بازمة,002
م إبتدائية البليدات,003
م إبتدائية الجرسين,004
م إبتدائية الرحمات - قبلي الجنوبية,005
م إبتدائية المساعيد - قبلي الجنوبية,006
م إبتدائية النجاح جمنة - جمنة الجنوبية,007
م إبتدائية بازمة,008
م إبتدائية بشلي - قبلي الجنوبية,009
م إبتدائية بني محمد - قبلي الجنوبية,010
م إبتدائية جمنة - جمنة الشمالية,011
م إبتدائية شارع الجمهورية قبلي - قبلي الجنوبية,012
م إبتدائية شارع بورقيبة قبلي - قبلي الجنوبية,013
م إبتدائية كلوامن - قبلي الجنوبية,014
مركز الصحة الاساسية بالبرغوثية,015
م إعدادية ابن رشد بقبلي*,091
