م إبتدائية  14 جانفي الحامة - المنطقة الشرقية (1),001
م إبتدائية  2مارس 34 حي الرجراج الحامة - المنطقة الشرقية (2),002
م إبتدائية الإمام سحنون - المنطقة الشرقية (2),003
م إبتدائية الحامة الغربية - الحبيب ثامر,004
م إبتدائية الدبدابة الحامة - المنطقة الشرقية (2),005
م إبتدائية الشارب - بوعطوش,006
م إبتدائية الصماريـــة - المنطقة الشمالية,007
م إبتدائية الصمباط - الحبيب ثامر,008
م إبتدائية العهد الجديد الصمباط - الحبيب ثامر,009
م إبتدائية القصر الحامة - القصر,010
م إبتدائية الواحة الحامة - المنطقة الشمالية,011
م إبتدائية أولاد سعيد - بوعطوش,012
م إبتدائية بشيمة 1 - بشيمة البرج,013
م إبتدائية بشيمة القلب,014
م إبتدائية بن غيلوف - البحاير,015
م إبتدائية بوعطوش الحامة,016
م إبتدائية ساحة الدغباجي الحامة - المنطقة الشرقية (1),017
م إبتدائية سيح عمارة - فرحات حشاد,018
م إبتدائية شانشو,019
م إبتدائية قليب الدخان - البحاير,020
م إبتدائية محمد علي الحامة - القصر,021
م إبتدائية وادي السوينية - فرحات حشاد,022
م إبتدائية وادي النور الحامة - المنطقة الشرقية (2),023
م إعدادية الحامة حاليّا *,091
