م إبتدائية  النجمة الزهراء (ابن سينا 4/6الكبارية) - إبن سينا (2),001
م إبتدائية ابن سينا 1,002
م إبتدائية ابن سينا 2 - إبن سينا (1),003
م إبتدائية ابن سينا 6 / 3 - إبن سينا (2),004
م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2),005
م إبتدائية الحي البلدي - الكبارية (4),006
م إبتدائية الكبارية 1 - الكبارية (1),007
م إبتدائية الكبارية 3 - الكبارية (4),008
م إبتدائية الكبارية 4 - الكبارية (4),009
م إبتدائية الكبارية 5 - الكبارية (4),010
م إبتدائية المروج 2 الغزالي - المروج (2),011
م إبتدائية المروج 2ابن خلدون - المروج (2),012
م إبتدائية الهناء المروج2,013
م إبتدائية الوردية 2 - الكبارية (2),014
م إبتدائية الوردية 6 - الكبارية (3),015
م إبتدائية حي النور 1 - حي النور,016
م إبتدائية حي النور 2 - حي النور,017
م إبتدائية محمود المسعيدي (ابن سينا 6 / 2) - إبن سينا (2),018
م إعدادية شارع 15أكتوبر1961بالكبارية*,091
م إعدادية  ابن سيـنا1 بالكبارية*,092
