م إبتدائية شارع بورقيبة - تاجروين الجنوبية,001
م إبتدائية حي الطيب المهيري - تاجروين الجنوبية,002
م إبتدائية السبيعات - تاجروين الجنوبية,003
م إبتدائية المحطة تاجروين - عين الآبار,004
م إبتدائية 34/3/2تاجروين - حي بورقيبة,005
م إبتدائية بئرالنخلة - سيدي مطير,006
م إبتدائية بوياقوم - عبد الباسط,007
م إبتدائية صدين - عبد الباسط,008
م إبتدائية جزة,009
م إبتدائية السماعلة - الحوض,010
م إبتدائية عين مرادة - الحوض,011
م إبتدائية برج الديوانة,012
م إبتدائية قرن الحلفاية,013
م إبتدائية بوغلابة - تاجروين الشمالية,014
م إبتدائية نهج الجبل تاجروين - تاجروين الجنوبية,015
م إبتدائية حي الساقية - عين الآبار,016
م إبتدائية النجاح تاجروين - حي بورقيبة,017
م إبتدائية سيدي مطير,018
م إبتدائية سيدي مطير النجاة,019
م إبتدائية فج مجالد - عبد الباسط,020
م إبتدائية الشمام - جزة,021
م إبتدائية خنقة العطش - الحوض,022
م إبتدائية منزل سالم,023
م إبتدائية الغرايرية - برج الديوانة,024
م إبتدائية بئر خذر - قرن حلفاية,025
م إعدادية بمنزل سالم*,091
