م إبتدائية الامتياز - الوسلاتية الغريبة,001
م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة,002
م إبتدائية سيدي عمارة - البحاير,003
م إبتدائية العثامنية - البحاير,004
م إبتدائية ابن سينا - البحاير,005
م إبتدائية المرقب - المنزل,006
م إبتدائية المعازيل - المنزل,007
م إبتدائية السلام - جبل الريحان,008
م إبتدائية الصدارة - جبل الريحان,009
م إبتدائية بئر غرزان - جبل الريحان,010
م إبتدائية الحمالة - جبل السرج,011
م إبتدائية السرج - جبل السرج,012
م إبتدائية أولاد بامر - جبل السرج,013
م إبتدائية مقرة - جبل وسلاة,014
م إبتدائية الطفيفيلة - جبل وسلاة,015
م إبتدائية الأبيرة - زغدود,016
م إبتدائية زغدود,017
م إبتدائية الحسيان - عين جلولة,018
م إبتدائية أولاد عيار - معروف,019
م إبتدائية الطاوسة - معروف,020
م إبتدائية قصر اللمسة - معروف,021
م إبتدائية حي الصنوبر - الوسلاتية الشرقية,022
م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة,023
م إبتدائية سيدي الريماني - المنزل,024
م إبتدائية القليعة - جبل السرج,025
م إبتدائية الصعانين - زغدود,026
م إبتدائية النحالة - جبل وسلاة,027
م إبتدائية رأس العيثة - جبل الريحان,028
م إبتدائية عين جلولة,029
م إبتدائية وادي القصب,030
م إبتدائية القمبورة - البحاير,031
المعهد الثانوي ابن خلدون الوسلاتية*,091
