م إبتدائية  2مارس 34 قطيس - الرحيبة,001
م إبتدائية الصواعي,002
م إبتدائية المادسية - قطيس,003
م إبتدائية المتكيدس قفصة الشمالية,004
م إبتدائية المستقبل بالفج قفصة الشمالية,005
م إبتدائية اولاد احمد بن سعد قفصة الشمالية - الفج,006
م إبتدائية اولاد دلال - قطيس,007
م إبتدائية اولاد زيد قفصة الشمالية - قطيس,008
م إبتدائية اولاد عمران قفصة الشمالية - الرحيبة,009
م إبتدائية اولاد وهيبة قفصة الشمالية - منزل ميمون,010
م إبتدائية بوعلام قفصة الشمالية - الرحيبة,011
م إبتدائية بئر الزواري قفصة الشمالية - قطيس,012
م إبتدائية محمد الطاهر بن على قفصة - منزل ميمون,013
م إبتدائية هنشير الحلفاء الفـج,014
م إعدادية أولاد وهيبة _  منزل ميمون*,091
