م إبتدائية  14 جانفي الطابعي,001
م إبتدائية  العهد الجديد - بن قردان الشمالية,002
م إبتدائية 18جانفي بنقردان - جميلة,003
م إبتدائية 2مارس34بنقردان - العامرية,004
م إبتدائية ابن الهيثم بنقردان - بن قردان الجنوبية,005
م إبتدائية ابن خلدون - جلال,006
م إبتدائية الامل بنقردان - بن قردان الجنوبية,007
م إبتدائية الخروبة - الطابعي,008
م إبتدائية الشهبانية,009
م إبتدائية الصياح,010
م إبتدائية الصياح الشرقية,011
م إبتدائية الطابعي,012
م إبتدائية الطويل - الشهبانية,013
م إبتدائية المثابرة - الصياح,014
م إبتدائية المعمرات,015
م إبتدائية النجاح بنقردان - جلال,016
م إبتدائية النفاتية,017
م إبتدائية الهداية بنقردان - الوراسنية,018
م إبتدائية الوراسنية,019
م إبتدائية اولاد هلال - المعمرات,020
م إبتدائية بنيرى - المعمرات,021
م إبتدائية بوحامـــــد - الشهبانية,022
م إبتدائية بئر السلوقي - العامرية,023
م إبتدائية جلال,024
م إبتدائية جلال الشابي بنقردان,025
م إبتدائية جميلة الجديدة,026
م إبتدائية جميلة القديمة,027
م إبتدائية حسي النور - الشهبانية,028
م إبتدائية حي الخياري - شارب الراجل,029
م إبتدائية حي الشارة - جميلة,030
م إبتدائية حي عوين - شارب الراجل,031
م إبتدائية شارب الراجل,032
م إبتدائية شارع المنجي سليم - بن قردان الشمالية,033
م إبتدائية طريق المرسى - شارب الراجل,034
م إبتدائية طريق المستشفى - بن قردان الجنوبية,035
م إبتدائية نهج المهيري بنقردان - بن قردان الشمالية,036
م إبتدائية هنشير مزطورة - الطابعي,037
م إبتدائية وادي الربايع - النفاتية,038
م إعدادية أبو القاسم الشابي ببنقردان*,091
