م إبتدائية المبيت الابتدائي ماطر,001
م إبتدائية حي العمران ماطر - أحواز ماطر,002
م إبتدائية رأس العين ماطر - أحواز ماطر,003
م إبتدائية جبل اشكل - أحواز ماطر,004
م إبتدائية المحطة ماطر - نفات,005
م إبتدائية سبع عوينات - نفات,006
م إبتدائية وادي الشعير - نفات,007
م إبتدائية قصة الباي - ترقلاش,008
م إبتدائية سيدي عبد الباسط - عرب ماجور,009
م إبتدائية السودية - بهاية,010
م إبتدائية العريمة - بومخيلة,011
م إبتدائية نهج 19جانفي 52 ماطر,012
م إبتدائية نهج خمومة ماطر - أحواز ماطر,013
م إبتدائية حي النصر ماطر,014
م إبتدائية حي الصداقة ماطر,015
م إبتدائية عين ترقلاش,016
م إبتدائية تشقة - عرب ماجور,017
م إبتدائية بهاية,018
م إبتدائية بومخيلة,019
م إعدادية بماطـر*,091
