م إبتدائية المزاوغة الشمالية - المزاوغة,001
م إبتدائية العلالشة - المليشات,002
م إبتدائية أولاد منجة - المليشات,003
م إبتدائية ابن خلدون زرمدين - زرميدين الجنوبية,004
م إبتدائية شارع بوقيبة زرمدين - زرمدين الشمالية,005
م إبتدائية القدس زرمدين - زرمدين الشمالية,006
م إبتدائية أولاد العرضاوي منزل حياة,007
م إبتدائية منزل حياة ابن خلدون - منزل الحياة,008
م إبتدائية حي الطرابلسية بمنزل حياة,009
م إبتدائية المزاوغة,010
م إبتدائية منزل حياة الشابي - منزل الحياة,011
م إبتدائية المليشات الفتح - المليشات,012
م إبتدائية المهيري زرمدين - زرمدين الشمالية,013
م إبتدائية 3جانفي 1953 زرمدين - زرميدين الجنوبية,014
المعهد الثّانوي بزرمدين *,091
