م إبتدائية  2مارس 34 الكريب - الكريب الشمالية,001
م إبتدائية الجواودة الكريب - حمام بياضة الجنوبية,002
م إبتدائية الخنقة الكريب - حمام بياضة الجنوبية,003
م إبتدائية الدخانية الجديدة,004
م إبتدائية الدخانية القديمة,005
م إبتدائية العالية - الدخانية,006
م إبتدائية المهيريس الكريب - برج مسعودي الشمالية,007
م إبتدائية أولاد طالب - برج مسعودي الجنوبية,008
م إبتدائية برج مسعودي - برج مسعودي الشمالية,009
م إبتدائية حمام السخون - حمام بياضة الجنوبية,010
م إبتدائية حمام بياضة - حمام بياضة الشمالية,011
م إبتدائية حي النصر الكريب - الكريب الجنوبية,012
م إبتدائية شارع الحبيب بورقيبة - الكريب الشمالية,013
م إبتدائية عرقوب كلاع - برج مسعودي الشمالية,014
م إبتدائية عقبة السلوقي - برج مسعودي الجنوبية,015
م إبتدائية فج الهدوم - حمام بياضة الجنوبية,016
م إبتدائية مدين - برج مسعودي الجنوبية,017
م إبتدائية وادي اللوز - الكريب الشمالية,018
م إعدادية الكريب (المنطقة البلدية)*,091
