م إبتدائية المثابرة التوازرة - عميرة التوزارة الجنوبية,001
م إبتدائية  14 جانفي التوازرة - عميرة التوزارة الجنوبية,002
م إبتدائية النصر التوازرة - التوازرة الشمالية,003
م إبتدائية ابن خلدون التوازرة - التوازرة الشمالية,004
م إبتدائية الحجاج - عميرة الحجاج,005
م إبتدائية المرازقة بالفحول - عميرة الحجاج,006
م إبتدائية الاضياف - عميرة الحجاج,007
م إبتدائية أولاد جمعة الفوز بالحجاج - عميرة الحجاج,008
م إبتدائية أولاد بوسيف الفحول - عميرة الفحول,009
م إبتدائية فرج الحاج عثمان القراوة - عميرة الفحول,010
م إبتدائية الفحول الجديدة - عميرة الفحول,011
م إبتدائية فحول العهد الجديد - عميرة الفحول,012
م إبتدائية سعيد أبو بكر بالمكنين - المكنين الغربية,013
م إبتدائية خير الدين,014
م إبتدائية الزامرين المكنين - خير الدين,015
م إبتدائية المنار المكنين - خير الدين,016
م إبتدائية الاخلاق بالمكنين - رأس الوادي,017
م إبتدائية  14 جانفي المكنين - رأس الوادي,018
م إبتدائية سيدي بنور أولاد سعيد,019
م إبتدائية الحوم سيدي بنور,020
م إبتدائية المزاهيد شراحيل,021
م إبتدائية الشواشين - منزل فارسي,022
م إبتدائية الهدى المكنين - المكنين الشرقية,023
م إبتدائية الحاج محمد زخامة المكنين - المكنين القبلية,024
م إبتدائية ابن صالح المكنين - المكنين الجوفية,025
م إبتدائية النور بالمكنين - رأس الوادي,026
م إبتدائية الزهور بالمكنين - المكنين الغربية,027
م إبتدائية نهج بورقيبة الفتح - خير الدين,028
م إبتدائية  سيدي بنور الحي الجديد,029
م إبتدائية منزل فارسي,030
م إبتدائية شراحيل,031
م إبتدائية الفحول - عميرة الفحول,032
م إبتدائية أولاد عزيزة الحجاج - عميرة الحجاج,033
م إبتدائية السميرات حسن بن ابراهيم - عميرة التوزارة,034
معهد  سعيد أبي بكر  بالمكنين*,091
