م إبتدائية الشقارنية النفيضة,001
م إبتدائية الصمايدية أولاد بالليل - قريميت الغربية,002
م إبتدائية العياش - هيشر,003
م إبتدائية الغواليف النفيضة - هيشر,004
م إبتدائية الغويلات النفيضة - مرابط حشاد,005
م إبتدائية الفرادي النفيضة - الفرادة,006
م إبتدائية المدافعي النفيضة - قريميت الغربية,007
م إبتدائية الهادي شاكر النفيضة,008
م إبتدائية أولاد تليل النفيضة - مرابط حشاد,009
م إبتدائية أولاد عبد الله النفيضة,010
م إبتدائية تكرونة النفيضة,011
م إبتدائية حشاد النفيضة,012
م إبتدائية سيدي سعيدان النفيضة - قريميت الغربية,013
م إبتدائية عين قارصي النفيضة,014
م إبتدائية عين مذاكر النفيضة,015
م إبتدائية قريميت الشرقية النفيضة,016
م إبتدائية قريميت الغربية النفيضة,017
م إبتدائية مرابط حشاد النفيضة,018
م إبتدائية منزل دار بلواعر النفيضة,019
م إبتدائية منزل فاتح النفيضة,020
م إبتدائية هيشر النفيضة,021
م إعدادية طريق زغوان بالنفيضة*,091
