م إبتدائية الماتلين 1,001
م إبتدائية رأس الزبيب - الماتلين,002
م إبتدائية تقسيم إدريس رأس الجبل - رأس الجبل الجنوبية,003
م إبتدائية بني عطاء - رأس الجبل الجنوبية,004
م إبتدائية نهج 18 جانفي رأس الجبل - رأس الجبل الشمالية,005
م إبتدائية 15 أكتوبر 63 رأس الجبل - رأس الجبل الشمالية,006
م إبتدائية الشابي رأس الجبل - رأس الجبل الشمالية,007
م إبتدائية الغروس رفراف,008
م إبتدائية ظهر عياد - رفراف,009
م إبتدائية حي الأمل رفراف,010
م إبتدائية القرية ماتلين - القرية,011
م إبتدائية ش-بورقيبة رأس الجبل - رأس الجبل الشمالية,012
م إبتدائية الحي الجديد راس الجبل - رأس الجبل الجنوبية,013
م إبتدائية الماتلين 2,014
م إبتدائية صونين,015
م إبتدائية نهج المعرفة رفراف,016
م إعدادية برأس الجبل*,091
