م إبتدائية مغراوة - العزيب,001
م إبتدائية ش .الجمهورية منزل جميل - منزل جميل الشرقية,002
م إبتدائية الحبيب الغربي - منزل جميل الغربية,003
م إبتدائية ابن رشيق منزل عبد الرحمان - منزل عبد الرحمان الشرقية,004
م إبتدائية ش.بورقيبة منزل جميل - منزل جميل الشرقية,005
م إبتدائية حي عريفة منزل جميل - منزل جميل الغربية,006
م إبتدائية 34/3/2 منزل عبد الرحمان - منزل عبد الرحمان الشرقية,007
م إبتدائية أسد ابن الفرات منزل عبد الرحمان - منزل عبد الرحمان الغربية,008
م إبتدائية العزيب,009
م إعدادية التقنية بمنزل جميل*,091
