م إبتدائية  2مارس 34 بوملال - الجوامع,001
م إبتدائية ابن رشد حومة السوق - السواني,002
م إبتدائية الحشان,003
م إبتدائية الرياض,004
م إبتدائية الرياض الجديدة,005
م إبتدائية السواني,006
م إبتدائية القشعيين - صدغيان,007
م إبتدائية المرقان - مليتة,008
م إبتدائية بازيم - الرياض,009
م إبتدائية بني باندو جربة - بوملال,010
م إبتدائية بومخيل - والغ,011
م إبتدائية حومة الأرباح - الرياض,012
م إبتدائية حومة القايد - صدغيان,013
م إبتدائية حي تاوريت,014
م إبتدائية سيدي زايد - فاتو,015
م إبتدائية صدغيان,016
م إبتدائية غيزن - مزراية,017
م إبتدائية فاتو,018
م إبتدائية مجين - الرياض,019
م إبتدائية مزراية,020
م إبتدائية مفيدة بورقيبة - الجوامع,021
م إبتدائية مليتة,022
م إبتدائية مليتة الجديدة,023
م إبتدائية والغ - الرياض,024
م إعدادية حومة السوق جربة*,091
