م إبتدائية  14 جانفي السلطنية - مركز كعنيش,001
م إبتدائية الأمانة - ساقية الدائر,002
م إبتدائية البدارنة,003
م إبتدائية الحي البلدي - حي بورقيبة,004
م إبتدائية الحي الجديد - سيدي منصور,005
م إبتدائية الخليج - حي بورقيبة,006
م إبتدائية السعادي طريق السلطنية - البدارنة,007
م إبتدائية السلطنية كلم 7 - السلطنية,008
م إبتدائية الصداقة - مركز السبعي,009
م إبتدائية الكمال كعنيش,010
م إبتدائية حي الأمل كعنيش,011
م إبتدائية حي بورقيبة 1,012
م إبتدائية حي بورقيبة 2,013
م إبتدائية حي ملاك - السلطنية,014
م إبتدائية ساقية الداير - الخيرية,015
م إبتدائية سيدي بوعلي - مركز السبعي,016
م إبتدائية سيدي منصور,017
م إبتدائية شارع الرشاد - مركز السبعي,018
م إبتدائية طريق حبانة - سيدي منصور,019
م إبتدائية عين بن سليمة - السلطنية,020
م إبتدائية مركز الحطاب - ساقية الدائر,021
م إبتدائية مركز السبعي,022
م إبتدائية مركز بشة - مركز كعنيش,023
م إعدادية  ساقية الداير*,091
