م إبتدائية  2مارس 34 وذرف - وذرف الشمالية,001
م إبتدائية الشبان 1 المطوية - المطورية الجنوبية,002
م إبتدائية الشبان 2 المطوية - المطورية الجنوبية,003
م إبتدائية الطلحة - الميدة,004
م إبتدائية العكاريت قابس,005
م إبتدائية العمارات - العكاريت,006
م إبتدائية العوينات - المطوية الشمالية,007
م إبتدائية الغرائرة - الهيشة,008
م إبتدائية الميدة,009
م إبتدائية الهيشة,010
م إبتدائية سيدي عبد الرحمان وذرف - وذرف الشمالية,011
م إبتدائية شارع بورقيبة المطوية - المطورية الجنوبية,012
م إبتدائية شارع بورقيبة وذرف - وذرف الجنوبية,013
م إعدادية العهد الجديد بالمطوية*,091
