م إبتدائية العجابنة - نصر الله الأحواز,001
م إبتدائية بئر السلايمية - نصر الله الأحواز,002
م إبتدائية فرحات حشاد - نصر الله الأحواز,003
م إبتدائية السلايمية - نصر الله الأحواز,004
م إبتدائية ثامر - نصر الله الأحواز,005
م إبتدائية الجمال - نصر الله الأحواز,006
م إبتدائية النور - البريكات,007
م إبتدائية العزاعزة - الحميدات,008
م إبتدائية الحميدات الشرقية 2,009
م إبتدائية الطويلة,010
م إبتدائية سد بورقيبة - الطويلة,011
م إبتدائية رقوبة علي بن سعد - الفجيج,012
م إبتدائية منزل المهيري 2 - الفجيج,013
م إبتدائية الفلايلية - الفجيج,014
م إبتدائية هنشير المستيري - الفجيج,015
م إبتدائية النجاح - الكبارة,016
م إبتدائية   العواينية - الكبارة,017
م إبتدائية الرقوبة الحمراء - المنارة,018
م إبتدائية أبو القاسم الشابي - المنارة,019
م إبتدائية البشايرية - المنارة,020
م إبتدائية خبنة الطمامة - المنارة,021
م إبتدائية حي النسيم - نصر الله المركز,022
م إبتدائية حي العزاعزة - نصر الله المركز,023
م إبتدائية نصر الله المركز,024
م إبتدائية الريايشة - نصر الله الأحواز,025
م إبتدائية الحميدات,026
م إبتدائية منزل المهيري 1 - الفجيج,027
م إبتدائية محطة سيدي سعد - الطويلة,028
م إبتدائية الخبنة - المنارة,029
م إبتدائية الكبارة,030
م إبتدائية البريكات نصر الله,031
المعهد الثانوي بنصرالله *,091
