م إبتدائية ابن خلدون بوعرادة - بوعرادة المدينة,001
م إبتدائية الجمهورية بوعرادة - بوعرادة المدينة,002
م إبتدائية أولاد سيدي عرفة - طرف الشناء,003
م إبتدائية بيجقة - أحواز بوعرادة,004
م إبتدائية حي الزياتين بوعرادة - بوعرادة المدينة,005
م إبتدائية سيدي عبد النور,006
م إبتدائية طرف الشناء,007
م إبتدائية عين قسيل - هنشير رومان,008
م إبتدائية قصر بوخريص - هنشير رومان,009
م إبتدائية محطة الجليدة - أحواز بوعرادة,010
م إبتدائية نهج نابل بوعرادة - بوعرادة المدينة,011
م إبتدائية هنشير رومان,012
م إبتدائية هنشير فطيـس,013
م إعدادية ببوعرادة*,091
