م إبتدائية حي النصر نبر,001
م إبتدائية سركونة 1,002
م إبتدائية الخدايجية - سيدي خيار,003
م إبتدائية غنجاتة - سيدي خيار,004
م إبتدائية بئر بن شريفة - ملالة,005
م إبتدائية أحياء الطويرف,006
م إبتدائية المحاسن - بهرة,007
م إبتدائية الحارة - بهرة,008
م إبتدائية مركز بوزيد - سيدي مدين,009
م إبتدائية عين الهنشير - القصر الأحمر,010
م إبتدائية الشعيبات - الشتاتلة,011
م إبتدائية القرية نبر,012
م إبتدائية سركونة 2,013
م إبتدائية تل الغزلان,014
م إبتدائية سدي خيار نبر,015
م إبتدائية العرقوب الأحرش طريق الطويرف - ملالة,016
م إبتدائية الأذياب,017
م إبتدائية الطويرف,018
م إبتدائية سد ملاق,019
م إبتدائية الوادي القديم - بهرة,020
م إبتدائية الجهيني - سيدي مدين,021
م إبتدائية القصر الأحمر,022
م إبتدائية الشتاتلة,023
م إبتدائية ولجة السدرة,024
المعهد الثانوي بالطويرف*,091
