م إبتدائية  2مارس 34 العقلة - قارة حديد,001
م إبتدائية الجمال عين تيحالة - المكارم الشرقية,002
م إبتدائية الحسينات - الأحواز,003
م إبتدائية الحميمة - المكارم,004
م إبتدائية الحنية الجديدة - الحنية,005
م إبتدائية الحنية بازيد - قرع بنور,006
م إبتدائية الحوامد - العقلة,007
م إبتدائية الحي الفلاحي - الأحواز,008
م إبتدائية الذراع - العامرة,009
م إبتدائية الرمايدية - العقلة,010
م إبتدائية الزيتون - قارة حديد,011
م إبتدائية الضيعة - الأحواز,012
م إبتدائية العوافي - قرع بنور,013
م إبتدائية المكارم - قارة حديد,014
م إبتدائية المورد - قرع بنور,015
م إبتدائية النصر - قارة حديد,016
م إبتدائية الهيشرية - المكارم,017
م إبتدائية أولا بوضياف - الحنية,018
م إبتدائية أولاد بدر - الأحواز,019
م إبتدائية أولاد بيــة - لسودة,020
م إبتدائية أولاد عمر الشرقية - الزيتونة,021
م إبتدائية أولاد فرحان - قرع بنور,022
م إبتدائية أولاد يوسف - المكارم,023
م إبتدائية بئر بدر - المكارم,024
م إبتدائية عقبة ابن نافع - فايض,025
م إبتدائية عين بوزر - الحنية,026
م إبتدائية عين رباو - العقلة,027
م إبتدائية فائض,028
م إبتدائية قارة حديد,029
م إبتدائية قرع بنور,030
م إبتدائية قطرانة - العامرة,031
م إبتدائية قطرانة الشمالية - العقلة,032
م إعدادية  لسودة*,091
