م إبتدائية 2مارس كركر - بومرداس,001
م إبتدائية أولاد امحمد - الحوس,002
م إبتدائية بوهلال علي 2 - الرواضي,003
م إبتدائية النعايمة - الرواضي,004
م إبتدائية بوهلال علي 1 - بوهلال العلي القبلية,005
م إبتدائية  2مارس منزل حمزة,006
م إبتدائية بومرداس الحبيب,007
م إبتدائية الحوس,008
م إبتدائية كركر المحطة,009
م إبتدائية الزراطة,010
م إبتدائية الرواضي,011
م إبتدائية الشوارعية,012
م إبتدائية العواذبية - بوهلال علي القبلية,013
م إبتدائية الملاهمة - بوهلال العلي الجوفية,014
م إبتدائية منزل حمزة,015
م إعدادية شارع بورقيبة بومرداس*,091
