م إبتدائية الازدهار عن وادي الليل - الورد,001
م إبتدائية الحنايا وادي الليل - صنهاجة,002
م إبتدائية الرشاد وادي الليل,003
م إبتدائية الرياض زوناف,004
م إبتدائية السعيدة1 وادي الليل - السعيدة,005
م إبتدائية السعيدة2 وادي الليل - السعيدة,006
م إبتدائية الفتح وادي الليل - النجاة,007
م إبتدائية القباعة 1,008
م إبتدائية القباعة 2 وادي الليل,009
م إبتدائية النجاة وادي الليل,010
م إبتدائية الهدى وادي الليل,011
م إبتدائية حي النسيم السعيدة وادي الليل - السعيدة,012
م إبتدائية حي الورد 1 وادي الليل,013
م إبتدائية حي الورد 2 وادي الليل,014
م إبتدائية شباو وادي الليل - النجاة,015
م إعدادية ابن سينا بوادي الليل*,091
