م إبتدائية الهواملية - سجنان,001
م إبتدائية الظواهرية - سجنان,002
م إبتدائية السفيسيفة - المعالية,003
م إبتدائية القارصية - المعالية,004
م إبتدائية بني يصلي - المعالية,005
م إبتدائية الدماين - العبابسة,006
م إبتدائية الشرقية - العبابسية,007
م إبتدائية القتمة - الحشاشنة,008
م إبتدائية المناصرية - الحشاشنة,009
م إبتدائية مصدر - السحابنة,010
م إبتدائية هنشير حدادة - السحابنة,011
م إبتدائية منجم تمرة - السحابنة,012
م إبتدائية رأس سراط - سيدي مشرق,013
م إبتدائية حي الياسمين - سيدي مشرق,014
م إبتدائية سيدي سالم - سيدي مشرق,015
م إبتدائية شعبة الحوت - سيدي مشرق,016
م إبتدائية واد ي العود - أمادن,017
م إبتدائية كاف عباد - آمادن,018
م إبتدائية المريفق - المشارقة,019
م إبتدائية بوعواج - المشارقة,020
م إبتدائية  2مارس 34 سجنان,021
م إبتدائية السميرة - المعالية,022
م إبتدائية العلي - العبابسية,023
م إبتدائية سقمان - الحشاشنة,024
م إبتدائية قرية تمرة - السحابنة,025
م إبتدائية سيدي مشرق,026
م إبتدائية أمادن,027
م إبتدائية الحنية - المشارقة,028
م إعدادية سجنان*,091
