م إبتدائية   14 جانفي فندق الجديد,001
م إبتدائية 34/3/2فندق الجديد,002
م إبتدائية التوتة - فندق الجديد,003
م إبتدائية الحرية - قرنبالية الغربية,004
م إبتدائية الكرمية - قرنبالية الغربية,005
م إبتدائية الهادي شاكر - قرنبالية الغربية,006
م إبتدائية بلحسن - جبل طريف,007
م إبتدائية بني عياش قرمبالية - خنقة الحجاج,008
م إبتدائية تركي,009
م إبتدائية حي الازدهار - قرنبالية الغربية,010
م إبتدائية حي الروضة - قرنبالية الشرقية,011
م إبتدائية خنقة الحجاج,012
م إبتدائية خنقة المحطة سماش,013
م إبتدائية زمنيت - جبل طريف,014
م إبتدائية زيانة - فندق الجديد,015
م إبتدائية علي دندانة - قرنبالية الشرقية,016
م إبتدائية عين طبرنق,017
م إبتدائية محطة بلي - تركي,018
م إبتدائية نوال - قرنبالية الغربية,019
م إبتدائية نيانو,020
م إبتدائية هنشير سلتان - فندق الجديد,021
م إعدادية الحبيب بـوقطـفـة بقـرمباليـة*,091
