م إبتدائية النجاح تطاوين - النزهة,001
م إبتدائية نهج قرطبة تطاوين - النزهة,002
م إبتدائية نهج الطيب المهيري تطاوين - التضامن,003
م إبتدائية علي البلهوان تطاوين - النصر,004
م إبتدائية وادي القمح ابن خلدون,005
م إبتدائية   14 جانفي تطاوين - برورمت,006
م إبتدائية الفرش الجنوبية تطاوين - تلالت,007
م إبتدائية العهد الجديد تطاوين - وادي الغار,008
م إبتدائية وادي الغار تطاوين,009
م إبتدائية تامزوت تطاوين - وادي الغار,010
م إبتدائية معاند تطاوين - الزهرة,011
م إبتدائية اللبيطن تطاوين - الزهرة,012
م إبتدائية الزهرة الجديدة تطاوين,013
م إبتدائية الجديدة - الزهرة,014
م إبتدائية فريميسة - الزهرة,015
م إبتدائية غمادي تطاوين - خاتمة,016
م إبتدائية خاتمة تطاوين,017
م إبتدائية بني يخزر تطاوين - خاتمة,018
م إبتدائية قصر بحير تطاوين - السعادة,019
م إبتدائية بني احمد تطاوين - السعادة,020
م إبتدائية مغيط تطاوين - القلعة الشرقية,021
م إبتدائية القابل تطاوين - القلعة الشرقية,022
م إبتدائية تاملست تطاوين - القلعة الغربية,023
م إبتدائية بن جدو تطاوين - القلعة الغربية,024
م إبتدائية القطار تطاوين - بني بلال,025
م إبتدائية بني بلال القديمة تطاوين,026
م إبتدائية  20مارس تطاوين - النزهة,027
م إبتدائية  2مارس تطاوين - التضامن,028
م إبتدائية غرة جوان تطاوين - النصر,029
م إبتدائية الحي الجديد تطاوين - وادي القمح,030
م إبتدائية حي برورمت تطاوين,031
م إبتدائية تلالت تطاوين,032
م إبتدائية  أبو قاسم الشابي طريق الصمار تطاوين - وادي الغار,033
م إبتدائية المعونة تطاوين,034
م إبتدائية الزهرة تطاوين,035
م إبتدائية قطوفة تطاوين,036
م إبتدائية الحشانة تطاوين - خاتمة,037
م إبتدائية السعادة تطاوين,038
م إبتدائية قصر أولاد سلطان تطاوين - القلعة الشرقية,039
م إبتدائية رمثة تطاوين - القلعة الغربية,040
م إبتدائية بني بلال الجديدة,041
م إعدادية الزهراء*,091
م إعدادية  حي النور*,092
