م إبتدائية الزوادية - سكرة,001
م إبتدائية المنصورة - النسيم,002
م إبتدائية النخيلات - التعمير,003
م إبتدائية النسيم,004
م إبتدائية باهي الأدغم - برج الوزير,005
م إبتدائية برج الوزير حي التعمير5 - برج الوزير,006
م إبتدائية حي الصحة برج الوزير,007
م إبتدائية حي الهادي نويرة - برج الوزير,008
م إبتدائية حي ساحلي طريق سكرة - البساتين,009
م إبتدائية دار الفاضل 1,010
م إبتدائية دار فضـال 2,011
م إبتدائية سكرة البريد,012
م إبتدائية سيدي سفيان - سكرة,013
م إبتدائية سيدي فرج سكرة,014
م إبتدائية شطرانة,015
م.إعدادية  برج الوزير,016
م إعدادية البستان أريانة*,091
معهد برج الوزير*,092
