م إبتدائية حي التضامن 1,001
م إبتدائية حي التضامن 1 مكرر,002
م إبتدائية طارق ابن زياد التضامن5 - حي التضامن,003
م إبتدائية  18جانفي 52 حي التضامن - 18 جانفي,004
م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي,005
م إبتدائية نهج الطيب المهيري حي التضامن - 2 مارس,006
م إبتدائية حي التضامن 4 مكرر,007
م إبتدائية التضامن3 - 9 افريل,008
م إبتدائية حي التضامن 2 - 18 جانفي,009
م إبتدائية  14 جانفي حي التضامن - 2 مارس,010
م إبتدائية حي التضامن 4 - 14 جانفي,011
معهد التضامن*,091
م إعدادية 18جانفي1952حي التضامن*,092
