م إبتدائية أريانة العليا,001
م إبتدائية الحبيب ثامر - اريانة المدينة,002
م إبتدائية المدرسة الدوليـة - اريانة المدينة,003
م إبتدائية المنزه الثامن - النصر 1,004
م إبتدائية المنزه الخامس 1شارع افريقيا,005
م إبتدائية المنزه السابع أريانة - النصر 1,006
م إبتدائية برج التركي - اريانة العليا,007
م إبتدائية حي التعمير 1 أريانة,008
م إبتدائية حي الفردوس أريانة - التعمير,009
م إبتدائية حي النور أريانة - التعمير,010
م إبتدائية رياض  النصر1 أريانة - النصر 2,011
م إبتدائية رياض الأندلس - أريانة العليا,012
م إبتدائية رياض النصر2,013
م إبتدائية سيدي الجبالي - اريانة المدينة,014
م إبتدائية شارع الحرية أريانة الجديدة,015
م إبتدائية طريق بنزرت أريانة - أريانة العليا,016
م إبتدائية فرحات حشاد أريانة - اريانة المدينة,017
م إبتدائية نهج بلال المنزه السادس,018
م.إعدادية  المنزه الخامس,019
م.إعدادية  المنزه السادس,020
م.إعدادية رياض النصــــــر أريانـة - النصر 2,021
معهد حي النصر - النصر 2,022
م إعدادية برج البكوش أريانة*,091
معهد المنزه السادس*,092
معهد  خير الدين أريانة*,093
