م إبتدائية 34/3/2الساقية - ساقية سيدي يوسف,001
م إبتدائية الخروبة - عين مازر,002
م إبتدائية قرقور - عين مازر,003
م إبتدائية الحزيم - جرادو,004
م إبتدائية عين النشمة - جرادو,005
م إبتدائية عين القطار - جرادو,006
م إبتدائية عين السفاية - جرادو,007
م إبتدائية القـل - جرادو,008
م إبتدائية الحفرة - فرشان,009
م إبتدائية سيدي الوحيشي - فرشان,010
م إبتدائية الحبيبب ثامر - عين الكرمة,011
م إبتدائية عين الكرمة,012
م إبتدائية هنشير القصر - سيدي رابح,013
م إبتدائية 58/2/8الساقية - ساقية سيدي يوسف,014
م إبتدائية عين مازر,015
م إبتدائية عين أم الصبع - جرادو,016
م إبتدائية ذراع البطوم - فرشان,017
م إبتدائية المنجم - عين الكرمة,018
م إبتدائية سيدي رابح,019
م إبتدائية الطابية,020
م إعدادية 14 جانفي 2011 حي الإنطلاقة ساقية سيدي يوسف*,091
