م إبتدائية  15أكتوبر 63 رميلة - وادي غريب,001
م إبتدائية الإزدهار جواودة,002
م إبتدائية البطاح - أولاد مفدة,003
م إبتدائية الحمر - وادي غريب,004
م إبتدائية الخزان - القوايدية,005
م إبتدائية الزاويـــة - فرنانة,006
م إبتدائية السمايتية - هنشير سيدي عمار,007
م إبتدائية الشتايتية - عين البية,008
م إبتدائية العلايق - قلوب الثيران,009
م إبتدائية العمل بالقنة - هذيل,010
م إبتدائية الفروحة - بوهرتمة,011
م إبتدائية المعاليم - العاذر,012
م إبتدائية المناخ - وادي غريب,013
م إبتدائية النجاح أم البشنة - العاذر,014
م إبتدائية أم علية - وادي غريب,015
م إبتدائية بني مطير,016
م إبتدائية بوحلاب - الجواودة,017
م إبتدائية بوهرتمة,018
م إبتدائية جنتوره - القوايدية,019
م إبتدائية حليمة - وادي غريب,020
م إبتدائية حوش حليمة,021
م إبتدائية سيدي سعيد - قلوب الثيران,022
م إبتدائية سيدي عمار - ربيعة,023
م إبتدائية شارع بورقيبة فرنانة,024
م إبتدائية شيبة - أولاد مفدة,025
م إبتدائية طريق عين دراهم - فرنانة,026
م إبتدائية عرقوب الريحان - فرنانة,027
م إبتدائية عين البية,028
م إبتدائية عين شرشاره - العاذر,029
م إبتدائية هذيل - عين البية,030
م إبتدائية هنشير الشعيبة - ربيعة,031
المعهد الثانوي بفرنانة*,091
