م إبتدائية الغابات 1 - سبيطلة,001
م إبتدائية الجمهورية سبيطلة,002
م إبتدائية الغابات2 - سبيطلة,003
م إبتدائية حي السرور 2 - حي السرور,004
م إبتدائية زاوية بن عمار - سمامة,005
م إبتدائية وادي مساهل - سمامة,006
م إبتدائية الكميم - الرخمات,007
م إبتدائية السلاطنية - الرخمات,008
م إبتدائية وجه الرخمات,009
م إبتدائية الزنايدية - القنة,010
م إبتدائية فج الطفل - القنة,011
م إبتدائية الحمار - الدولاب,012
م إبتدائية الجروالة الجنوبية - الدولاب,013
م إبتدائية الجراولة سبيطلة - الدولاب,014
م إبتدائية سيدي عبدالله - الدولاب,015
م إبتدائية الفج - الشرائع,016
م إبتدائية الرياض - مشرق الشمس,017
م إبتدائية الذواودة - مشرق الشمس,018
م إبتدائية أولاد عيسى - مشرق الشمس,019
م إبتدائية الخيمة - مشرق الشمس,020
م إبتدائية الوساعية,021
م إبتدائية الغرابلية - الوساعية,022
م إبتدائية قرعة العطش سبيطلة - الوساعية,023
م إبتدائية الزياتين - الوساعية,024
م إبتدائية حي الخضراء سبيطلة,025
م إبتدائية بوكحيل - الخضراء,026
م إبتدائية النخيل - الأثار,027
م إبتدائية الفرضة - المزارة,028
م إبتدائية الغضابنية - القرعة الحمراء,029
م إبتدائية القساسمية - القرعة الحمراء,030
م إبتدائية القرعة - القرعة الحمراء,031
م إبتدائية أولاد عبد المولاه - القرعة الحمراء,032
م إبتدائية سيدي عسكر - القرعة الحمراء,033
م إبتدائية الذراع الأخضر - القرعة الحمراء,034
م إبتدائية الغرادق سبيطلة - القصر,035
م إبتدائية الساقية الحمراء - القصر,036
م إبتدائية حشاد سبيطلة,037
م إبتدائية حي السرور سبيطلة,038
م إبتدائية الطربخانة سبيطلة - سمامة,039
م إبتدائية الرخمات,040
م إبتدائية هنشير العسل - القنة,041
م إبتدائية فيض المثنان - الدولاب,042
م إبتدائية الشرائع,043
م إبتدائية مشرق الشمس,044
م إبتدائية قلال سمامة - الوساعية,045
م إبتدائية وادي المعيو - الخضراء,046
م إبتدائية الأثار سبيطلة,047
م إبتدائية المزارة,048
م إبتدائية السعايدية سبيطلة - القرعة الحمراء,049
م إبتدائية الرحيات - القصر,050
م إعدادية العبادلة بسبيطلة*,091
