م إبتدائية العوايد - الشراردة المركز,001
م إبتدائية الأمل - الشراردة المركز,002
م إبتدائية الطيب المهيري - الشراردة المركز,003
م إبتدائية العهد الجديد - الشراردة المركز,004
م إبتدائية تيسير الشوايحية - الشرايطية الجنوبية,005
م إبتدائية المزاهدية - الشرايطية الجنوبية,006
م إبتدائية الحدايدية - الشرايطية الجنوبية,007
م إبتدائية   ابن زلوش - الشرايطية الجنوبية,008
م إبتدائية التقدم - القصور,009
م إبتدائية الأدواز - القصور,010
م إبتدائية الهواني - القصور,011
م إبتدائية بئر زروق - القصور,012
م إبتدائية أولاد لحمــر - القصور,013
م إبتدائية بئر الفيض - أولاد فرج اللّه الجنوبية,014
م إبتدائية المنارة - أولاد فرج اللّه الجنوبية,015
م إبتدائية المساعدية الجنوبية - بئر الحلو,016
م إبتدائية العبايدية - بئر الحلو,017
م إبتدائية العواقبية - بئر الحلو,018
م إبتدائية الحرايرية - بئر الحلو,019
م إبتدائية الشواشنية - بئر الحلو,020
م إبتدائية بئر المالح الشراردة المركز,021
م إبتدائية حسين الغرسلاوي - بئر الحلو,022
م إبتدائية بئر الوصفان - أولاد فرج اللّه الجنوبية,023
م إبتدائية الشرايطية الجنوبية,024
م إبتدائية بئر هويدي - القصور,025
م إعدادية الشراردة*,091
