م إبتدائية شارع بورقيبة - الدهماني,001
م إبتدائية 2مارس - الدهماني,002
م إبتدائية الإنطلاق - الدهماني,003
م إبتدائية الباطن - الزوارين,004
م إبتدائية التوابع - الزوارين,005
م إبتدائية أولاد عيسى - الزوارين,006
م إبتدائية الشنعاتبة - الزوارين,007
م إبتدائية العديسي - ثرمدة,008
م إبتدائية الرفاهية - ثرمدة,009
م إبتدائية محطة الماسخية - أبة,010
م إبتدائية الزدينة - أبة,011
م إبتدائية الزليقة - المداينة,012
م إبتدائية أولاد سلطان - سيدي بركات الجنوبية,013
م إبتدائية الغوازي - سيدي بركات الجنوبية,014
م إبتدائية شاكر الدهماني,015
م إبتدائية الإمام الأبي - الدهماني الشمالية,016
م إبتدائية الزوارين,017
م إبتدائية شركة الصابون - ثرمدة,018
م إبتدائية عبيدة,019
م إبتدائية سيدي عمر - أبة,020
م إبتدائية المدينة - المداينة,021
م إبتدائية الصويدات طريق الدهماني - سيدي بركات الشمالية,022
م إبتدائية سيدي بركات - سيدي بركات الجنوبية,023
معهد الحبيب بورقيبة بالدهماني *,091
